Shpatari, kVBOGWBBybmH4mJsUP118lYPeNfbexqm33TAExYaQQnCbWka, DIAMOND I, 20
Kaos Fangirl, Nb-LSoofZtKF4ZZDaaPkMoHrK_H1MIRLP7tMQeR6E1wdVdD1, DIAMOND I, 47
YouTube Zwag, rMavFuPuvMx07Ni0IGN5GHfOgAML5eZi-m_OAhjyl7zDnQ9-, DIAMOND I, 100
Say it Back, 1R3JtOku0LKHR5V7PTQAw3LUkGN2dLyFiiAJFGI-pVUyBbAj, DIAMOND I, 14
FizzDePùte, m60-GprhAtiZ1g7z8YDc1TAVDVlvbjqBw1xz5V2pr1LljLxf, DIAMOND I, 9
scuttle is gf, cJrwbD8d66wnDbMeoDslk3vMrIZafpzLC-xJV-q7r-8s-8FS, DIAMOND I, 100
tui tên Bo Bo, LbSQi61jFwspVht0MmWp1xiYUmCoAEDrqdJRwq6WFTf5Qw7b, DIAMOND I, 16
EloDaddy D0T C0M, QcYf3ws65ZkyBVH-0qvy1pl2_3h-F0J3hHOHMoN_wYug-U5f, DIAMOND I, 75
hUgEric, fVpdRdOif2Rge38JykqNf5aYkbTYIr-fou7wVQ7cXvPwS-kJ, DIAMOND I, 75
OG Niels XD, 3h50SV7_-l7FLj2gresPv0J-BpqjiBzcUcqJZHxPfk8wYzZy, DIAMOND I, 75
PUBG Superstar, pfkoepiLk7E1JfrwuulRY1OfHUQlsW-nnyIb9xGGYpZ48KPS, DIAMOND I, 12
KGB9 BIG CHUNGUS, exUjqrRy16qW_6F4kg_r_HwWhIaVODev1-OsbF9el2TODoE9, DIAMOND I, 0
LetsplaysoloQ, x4hX1J2MPzlcLhcTrmh8fLFmy91qibMmO9Wt5BP9OB7JIn33, DIAMOND I, 33
Tricep Grinder, iDBXatcLcyapQ5_0zi2TcKJdsLsltlnrg2UbsQGpf4p1a39J, DIAMOND I, 75
Burrer, LnfAKdTxY_Kmx5g-KZPlANG1bjUcbq5Ei8pGMQ6EFX3L7b94, DIAMOND I, 1
Leech Sin, 4gQ0BkS7ynYqPAG6q73z8djQC7t8AEbd5IIE4kJJFrD2PbQQ, DIAMOND I, 0
Nameless Ghoul, c_sAixKs_ZdLYPzTlgHfu_K4RRik7-fc2dfWLVXdU6ukT8zn, DIAMOND I, 30
oIjYCherry, AElOavw4_l2P6RM9Vgv9r11pAfN3x_E24KF_-LVoeeAl4oHv, DIAMOND I, 75
why are u losing, ORPHLiXFWPtAmmhizfKGFw2z3hf1xdBudkPenbB2T4YN5RLg, DIAMOND I, 5
ZhouPuPu, bhP39c9ubnlpZPPvMDN22g29cJSFA5kosoC-h9E5S6O9JKqJ, DIAMOND I, 13
Coscu Army, B4ZP3FU4akDmz8_uxJmnATsKAfTVv6IXi6MuMjygtV4lxOrX, DIAMOND I, 25
Herculls, U6y7oCUyJTZqnj6N1e3MeZnLYLrMJVaxquWVoeXlMsW26gY7, DIAMOND I, 0
Wully, 8CKhQwa-vvBGQXEeYjgiBQD0UxYpxYxWuOtITXLMevUpMZkP, DIAMOND I, 37
sseltseR, aIMBIsxr1KSiCQcTlV7Vt7A0xPztiRFw0lEAqk6rRPDPF2ZI, DIAMOND I, 0
Purely Poisoned, f1hQeKccqJcs-CKC_TWEi0ebx4ksiHWRLIxP1qIMHmgxbRgj, DIAMOND I, 75
strongest mental, kqzwtGLH4cHqD_ulHZ7nVnzu55uDsKHfPtInVFGeafgcJmj7, DIAMOND I, 7
Friendly, eo1LymNUcxbf-sRw9wWZVevoV6cav4RYGCrch6SD7TikMiIK, DIAMOND I, 0
Stopbers, FqE5ZOpgHnWJc6bXotH2_7DFsPlx_KEci87J0PWkj0qObOn5, DIAMOND I, 55
You are in the X, qGNV-wc8czE30Rx6nVYlJ6g6L5n4DLSAac0aojAJB8q4Fs_u, DIAMOND I, 18
pXkOChristopher, 3i7ngXGh6s-81yyA0y9SBKS55tpfyvytA-_Hs6Pej_dwBBKE, DIAMOND I, 0
IBenny, 0bCGcSr-7Ogaga4aKLMQahxIgJdqkoBKoGQGrhuf4O1vCa_Q, DIAMOND I, 0
Nelyas Drakowka, 20soidGbJiAkDFP7n_Zr4bmcBVO_UWPGuKsgsNmmtBZrsftG, DIAMOND I, 0
L9 GUNNER, _lOxPm0F21ULpV51Z6mmHYaJ650M_6UuLWwjGwX2TVm483xc, DIAMOND I, 75
514182521, -MQY1PmIrpYhVU65-_2GD6_F_Y3rzOkxjvhzsCJAa8dFElFR, DIAMOND I, 0
tOjYBeverly, yeJfafDWwnLF5nA60VktRUFfh7j2yoDZXWROn8ejCv_4yyvm, DIAMOND I, 0
nxi, Bc1uLKKXGbwkiZQpGFG3gLYdaNBnGYFXkPdrhNxvofszU507, DIAMOND I, 0
C0VER, U9qHPBaOgzTh8Is69XPaY9NSrolmMmpqgkN5Cj12t6ITpZUf, DIAMOND I, 100
Lina xd, a_rI8tsWVnLVxS7zJ5m49-cMOBQ5vWXyb9uGVv_RkHSCiwM6, DIAMOND I, 59
2Hanabi, 4sa32V9Oj4du5OCbLn3Rzj5usVscOVCHlax-60BG3mSzN5PV, DIAMOND I, 0
k a i y k o o o, ounhov0Xtgv8SPvsbFirdmwS-eOanxrJ_khsgmfi4rz-P78L, DIAMOND I, 75
Cliff0, TIMJwcuyEob-rd5dts77cGvKiYmMGNODC8IJAUHp-Au-7NaM, DIAMOND I, 23
IlIIlIllllIIlIl, 7Y0ah-zQSRYDvgcsmSChEGrLBbeX9TyeYMY0VCLtN_By83EW, DIAMOND I, 0
B OMEGALUL B B Y, 23HLZtzfuRQ1K2ZNa_roD2hvKkmzSaycnoaXUCOv1FY0b-BJ, DIAMOND I, 30
high mmr op, FE9VpGsYVUnVQOukIyBNcy3u9-DwEeO-tjpMYAAzJL6UQ69n, DIAMOND I, 82
Zephyr hug, AlkEam4kJVxUJFr7am7VA7YLxsOyKek__Ax0kQxTLSDT, DIAMOND I, 0
Stëel I, ryd2R_CjN5aYQWTQZVjUceriOQU3OeXDfF5Nfvvsy8y8, DIAMOND I, 97
Live for the Day, RBPwI39CxmBmyE6ltv9aAQn2Y-Cn3ceQEmAH7sbxG4yz, DIAMOND I, 16
SuperInspired, 1hTJL5J-6SLL1We1J4b0mtWaRfl6Qene-AnvFBGMOuM, DIAMOND I, 100
Yassuo, OnMPytdY9RmF9CBl4Jt-ZU4ijKc90d67U4TKUyYWPG06, DIAMOND I, 75
its very doomed, 0XEXXiMO_TcRmrIoU5IW44UHXtxg1pmgWxiXa6VNZFvC, DIAMOND I, 2
xPresident, o6jwebV4p8onVDziVmnSNYIrpOQbBu-At1DYKMs5_eGa, DIAMOND I, 50
John Pepega, EKDjuvuXzCIqw8l2kZ31gdA9IK-alaipmZbzGmVMk_4BKsg, DIAMOND I, 96
chundo, VSqCiPuHtOUwrsr3Jbcy1skF4ymIwmZ6RhEovobIENx-GVw, DIAMOND I, 0
Zutter, FEraQP8rTYlh8zbpDTxxHpUwwbMd6fUBbV8SvU_cKWia_G8, DIAMOND I, 87
yade or yade, EkZgKcoCnvsXrtsb6IyYhFhUJeEYtVjnn863rLRUgOBg2vg, DIAMOND I, 16
Hot Chips, WIiLUBKlrF6zeWcLK7V_o9UCA8C5W3ntDKuP8zVQVZAqT2Y, DIAMOND I, 0
Zhone, FBldUudFIiVKiS8aca1tlrcNZ-3DrxkuUdSEinVb_tPEwJs, DIAMOND I, 0
R F, HbKPH494Bc-O7d9VUOD9oviDm2dAfWSkR8G6Tcec0RXuNps, DIAMOND I, 0
Chanban, LkyY4HNSvOXChQcl0nhsGrY-oZH2yP9ynbZhIAViw0mic4k, DIAMOND I, 0
IronTissue, B954Si5q2x3cuijnZYvTjt3rcBC0_zy9DTHgQjna_HLjLzI, DIAMOND I, 58
Mershedpaterters, ShGDkekof-eOfClY4wciGgaVEqBoMolvYll5SeAyTYHbfdA, DIAMOND I, 32
TwTv LoLSkaarl, px1U14wDYsdRQQPpAATw9I9X4YvCHCmkVFuswfh1vjd5xgs, DIAMOND I, 0
Hook 69, Yx2TtkE-gn6a3drvmnq1LAsI3PoQObbyowxP3rQ6fdAWWIU, DIAMOND I, 16
Rekeri, 1zGFReO-_mZjesilHTiB5ulgsmRX2oRNo1eJOD6uEm_hqJc, DIAMOND I, 0
Dou, U_DV0o75bgl--ZmYXnk7DHDjHLsAHV67ERKH8puhJioGDBk, DIAMOND I, 25
Is That Hymn, 4bMDPl3taNTBWy4iV7NbS3mhPNFEjLmVodMiuBqI-wr-KpM, DIAMOND I, 64
Deydara, srwU8hW-SJx1pUu__tGDTa6VeSkjRiSHIa-LMnwEV5vf2K4, DIAMOND I, 0
Gannicus 1v9, wjlP9sUdlZO5vzR6QYpVsXISFyBtZeMhgnF8BR4pbkbvNI8, DIAMOND I, 76
asdgfdh, -WOI8vCoi2svtur49QX9EfsEi_WNsHKmM6MotBp4ZN2MOYk, DIAMOND I, 75
Lynnk, 12egV0uy4FUztqyfovGlE4QMJ-RcsuZ03E0Cqkfac_UtTOE, DIAMOND I, 55
mwohasaeyo, _TA4ye31gkMKc3ojjXoA7Xu-EOhmbcogl7DDfketxLnmRMo, DIAMOND I, 15
RAT IS A VIRGIN, uoyD6q0F9gViouJ4jVrnzKpfVGaT3ElD_sAGnfjOFMWAkFA, DIAMOND I, 0
Sãka, 1K9obaWNspWT6eLA9gS8fo08mGdDhigcsU-wzenRzWJ2Vt0, DIAMOND I, 70
S2N, 1_bV7z7ZxwLGq_Ly0bbHkAHw72MYnoWJ0tr6sjq_Ova_5Lc, DIAMOND I, 63
Rendyu, f1snkI_sSGtuCmo5-f9wHxckFN8EDSvjcBU3sVkNl9U5hEI, DIAMOND I, 0
ldareyou, ca1XkRFBheEfegZeO5GaOh2v9F-tUXST8YOhb0wRXjw5PtU, DIAMOND I, 75
Magepower, 2B-lGMqn5Zu0jE9k-qH3SEzavRCYP9WhZ8f9D35Fx9FPEYw, DIAMOND I, 0
Mr Gimix, bGYCE2bH7ycj_7vjtT73x6qbLTY89ZyszaooouiWSL6XdWg, DIAMOND I, 9
Duocek, xgpiCpfoJkcWjCJ8eYHX8FE6hxCWPA7k9Z8dwBwEKSZt_hw, DIAMOND I, 18
arnment, HA1Y2-JNiY_3sdt4FVNL_mnxM5QCrBjzr0w-P_RcGY_QtE0, DIAMOND I, 0
Pýkê, vEit0WdQ6ReGamfmbPo84k1cFbxfyBwus6KF5_dBTSGLbLM, DIAMOND I, 54
Mozzyy, uFJSbsov5QngOD7eM0CDhaQ52pC0o2OB_WJu4PfYkfn4ZFI, DIAMOND I, 83
Cris, aWtuYvtfoty6LqE5pqAcUW11O4eO-AobYQR9mMpxOg7hM-E, DIAMOND I, 100
Raised On Rice, JJMqT9F7tU1HuOhw0oBPha89aen4v7WglXGKBUxcPCgekWk, DIAMOND I, 93
Forest Within1, MB-5ZcOHFIfF8H4-PtTLp17RMNCPi6c15qILEvNR2iS9CII, DIAMOND I, 4
McMango, val922prlgDhRhMZB5oRHqlos0o10f6edA6XIKO0CiFo2ws, DIAMOND I, 50
Atlanticoe, DnBGSIxbu3btbHBy2Ensxxn2nqtzeztq-4O1As9eapbyQl0, DIAMOND I, 75
blaberfish2, POcCq1OpS8JmgC8q59Gr1o4FImF4tg-McFBV8f0rfD8LJdc, DIAMOND I, 2
No Hands OP, yePDN7gJg3zBNq3aCuQklOSepjPS7eXUvIuoIn0Ypsob8EE, DIAMOND I, 0
rekaW, bO_yWkJucD7-mOcz8OLViHDLDKbNCp2_bCYbShPEDOcZhkw, DIAMOND I, 25
Pandabearqt, IzuuQZ-KjdkkjvdvCsSxUyOyBYI5QIlyR2zpxwVjAd0OeBc, DIAMOND I, 0
SkewedLove, GjvuQW9RFT6njQTFKnYwi9zFqdifzAe15cM84QeEnE24jZM, DIAMOND I, 40
chriseypoo, _27fZZxs3nwY-Dqxj8VQWPEYvxtnJarBl1kt-IQPK6fJxr4, DIAMOND I, 3
 Sudzzi, u0WXhTIa4NPjB0TOKb01SqD7f04QE5UpfLpfUsfmDcNvESQ, DIAMOND I, 100
ExecutionerK, JIGdZDVPq5vhhdY-Y7efV5suT2bzwOfA_9QkceU0W7f6CXQ, DIAMOND I, 82
Szochs, HYpsydkBtens9rWxKyrXgkRq9xvjfwXRQC1bJwOTzQmbYIE, DIAMOND I, 75
Player22, FonMNb_UkbP9oiRhclPzpPxRepufmNsAB3BpswPjDzarROo, DIAMOND I, 50
Aestic, 8QTaJstOgHge9tuBYQQ-ZVgCAgrdgY10ByUgBTfZLKsyENU, DIAMOND I, 79
Quy Dep Trai1, BhM3gNeA510PVQCT2U1kBK6_7MVEo6JUQXZilV3dodIIMSY, DIAMOND I, 0
Sephiroth12345, RNAwC_vRBCiD65Jl2VF94XcwiUh9mcTnidWl7Bu_aJvg4iQ, DIAMOND I, 12
quantum change, P6albPefjfw3ZS9i0cLmqOY-kE_p3c5gH1nZJrrzaHmGEAg, DIAMOND I, 25
Teh Xiae, npNouAPAFhzh0yNU-hU4H6wkp0sKAwQyyW2IGdw27Nk5eF8, DIAMOND I, 4
Lerky, qEL_LI_40xJq3eBfJ9ZiXLmGIstc5b4cFDJXj8ycNeva9tY, DIAMOND I, 51
cutepinkfish, cVe-oKKm2iJEi5UF0rGMPSk6lGN3Ql0KnOfaCsOhBhgm-To, DIAMOND I, 90
Abou222, Wg1QNh6HPf_qrsRfabgVPGIuFegMHQgFeIn_LFmMjCh-53c, DIAMOND I, 75
cheapyz, sJoPKGSNVMVQ0cg8bAVUlXOAZJzePshDr7yBf3dc63ECi2M, DIAMOND I, 20
Saamy, bZcjAp1hzhZv-QblmXAOHcseD1jrucYFeAP9l_U0M534x_w, DIAMOND I, 0
Frostalicious, G1Cqzi-VwLCWY29hKHl_Ko_s3a7dXvH9GZw40n1N0wpPVp0, DIAMOND I, 61
Doublelift, BLn80_RWID_t7J_iy8qSVtu0TrODPYcO5Pbetfn-IaXKr2s, DIAMOND I, 75
mársh , CLhmy3X-Fj7XWlmzhafWXxZWk850YN3-m88_Uy0uXXfo1m4, DIAMOND I, 0
C9 Diamond, FIGmZtVzTmhO0Q0Y_FA_sHkxE5XkRbdgR6Gl466lc9nhwuI, DIAMOND I, 75
Pyroen, at_ojU0OSlAxZao0ydCq7L8mGkMbl84YHSGbe0jNEk4d6x4, DIAMOND I, 41
Phóoka, 6KDrhhiDh3ipGPhw85yEGd4J3n16jI44k0FxsfqSp62ZhEo, DIAMOND I, 37
JoopsaKid, bSgFuFMwwhszVyB72PMxgJg1hjHs0sq5zn7HX0iNqneXGLA, DIAMOND I, 15
AwSnapThatGuy, 1xf2O6jeypqi_YglLQrm0kgm4BPtsYzFohAc77HvUKpKWG8, DIAMOND I, 0
soul2, aX6cKZi-WIi1jTeJ4BLJ7x_nG07LvyFnNCKpaUng_dFYv1w, DIAMOND I, 8
Dragles, dKe41DMqeU74w5TOSoNCNLzxeR1mDexypV1aluchKAsdj58, DIAMOND I, 0
AIfie, B3MlcnaO1V5T9Q0Sh1nWVoFKLsRzHVAsgOOKmH_8VxRNVNo, DIAMOND I, 16
Xizoy, TpTao7qXLumGNirvyBxCBOeyzO8eAJ3tynDit8tiEgsCsh4, DIAMOND I, 0
parnellyx, hxUN_7UXz1AwGVZAyyPKGDEurqtnRUbEc7j9iWLTqDMeNAc, DIAMOND I, 23
FarmVilles, H8pIQIFf6bNw4uCjIRvS-dzSXuthRq4ed9Lxp9A2RizQwh4, DIAMOND I, 75
Collab, UasM0Fug1EMETGpTc_Oo43pKtGqOEuG9r6Zy2XgjO2_GZAE, DIAMOND I, 37
PurpleRoo, c3Se83DCk9ETZBoLElDYkkLKd5wkIShDP4hzYWDBDCRr7ew, DIAMOND I, 48
budbox, h6mgZ9HagiW9Mqanzr2B7D8ejm4Rp5yY0NWaaCAUTjVLNFg, DIAMOND I, 79
ShadowyFigure, 8ozKoy8oH_bK_9PP13kZkz4_KyMMba7NgUNXrvxuD7K-8T0, DIAMOND I, 16
185cm, XPZUOt9qE-KCPRrWT0AAri6PNEnX_ALPrsqXMp5f2JcVQ5Y, DIAMOND I, 100
ruuxi, 07D0fNv8WEyZXXoEYtl7ueYzIoynqOTHrgHjSXnNhd0rB-M, DIAMOND I, 8
Ęlite, gUVYAd49y9MRpbrewUp9u2l_04RS0m7IyayEpYuikiTcFa0, DIAMOND I, 0
ecco, sjcDW_ktAkievWcl7qQD-lmEd8gOFeW6GQ3_yMxM--4MyoU, DIAMOND I, 100
brand9n iwnl, wnbC8YeUkXF7SRwyCT9i8e28ZVNiCxLpTmbroceZUZ5bnqs, DIAMOND I, 28
VeeIox, lHBV8UPaL49MOvCe3MQoN0ZIzFeQmiSZakEWtrOYmCudPvI, DIAMOND I, 30
GooNext, mTp2vXBa7O-uWMithhuDk3MBf6FcEfWSKYRzpFtlpyxLKw8, DIAMOND I, 0
MoneyOrLife, PROv7MxaBGZyt5B2R2rEZ_KjKWTH4opzlzKzEjVuBVt4ilc, DIAMOND I, 52
TwTvBonobobo, TQeinj2FPROpodDmfLqRHxdlTm6aSElBBqIKMnCpqr2jme4, DIAMOND I, 0
IPT KennedyXiong, VgryQbTPnQvXPgqkZrNV5lBLOuWWDEpJC_PNDZu7PB91Mck, DIAMOND I, 75
my dad rq, cvx8A3bH62Y02w0DQmfRxWUcShxy5dJd7JvW_DzvPONRZk4, DIAMOND I, 10
Samuel Cobb, M3xPNFdjuspNa0nvWRj_MwyzsmjvRldztzCvdag8vLaYZpk, DIAMOND I, 75
Tentacle Lover, JPvFvg6y-znkcVTzl_aAV1orRCURxlShO-maX61vV-SWWLQ, DIAMOND I, 80
yotho, F7-_kc_bcBdtNIqplOcZHJCLjv2PxcEvaDHpsB_XM0M5LLs, DIAMOND I, 43
mental diff, VXJwTsDQsMgVTxmIweprpCiSh54waXCK8UFsr8rywVKYhCY, DIAMOND I, 0
MEONGMEONGMEONG, Xt-UMCxfXzFsIp-PwcNKEp1WsBGLP46Kalfo_PKFfVaT9Yw, DIAMOND I, 0
brand9n 2, wQLzhq5uA66x-fjAStMQ15X0P5tz4zwxctVP-ecU2B5DQ00, DIAMOND I, 69
Plateezy, oSoFLF13pkNSzQBtdK79Ygb25vu9Ro4p2vWhTcI6bDw8BYs, DIAMOND I, 24
Elyptical, iOd-f0J4ND3l3wUCPjnx8baf9xa7jRUQUWYB34Eg8mtzZKk, DIAMOND I, 0
Mata Dog, TuFWiyA2vbTUYMNV6jK3MXKpLxo1ObQhoViwFZ-V7oAN_24, DIAMOND I, 83
Twtv Feedaboi, F1k6G9_EPPBKD31W6NOvho2ksW1vR2nYoltymzhVLd3s510, DIAMOND I, 13
Zeusy, UcAZH6j6kRrqP3WJr109vaZ5m-kTY2DxO6GnFdNtOU_F06M, DIAMOND I, 0
Gabex, MDtpjxj83IGYgw8opwTl8IHCSZlLM0QaMK14HlfffR8UKuM, DIAMOND I, 23
Sprinter, iRdQXdmKlTtyzKpsiSIz0OUfcMb-dT9hPiplChgUgpu73NU, DIAMOND I, 50
LOLXDD3CC, d85MuDEUy6K9zQdU3jnguTucJXqMUXm6L8Mwajo9Tws_pME, DIAMOND I, 99
YesImCelend, AvAagfv4DoLPXb3PP8FVuY-bsBW-0hd-Eww-iDjXNEG_AOQ, DIAMOND I, 16
FaR007, DU6W-LVkmjAjhtWg2YGx8yD6MCHclq00iKhr7009A1MmtRA, DIAMOND I, 24
LPL noob mid QaQ, MK7QwYCGCr4spYVccTvl_GlB4MTPqM6yFSMOZjqtKNzkeY4, DIAMOND I, 39
really nice, E7Xi-Q89MqQ2yD2iDescQIdT0jPfPoie49vLcCiW9qu07bk, DIAMOND I, 46
asherann, w9ubwxortv4iw5WbhGYGf3FBhW4kiH0M63-o0KyrT7N9uBk, DIAMOND I, 52
normal top laner, wjO8-Ky87XwwnJuOJOGoQB6lNVvktauhESNAXQ4lC2dYcIM, DIAMOND I, 63
Phaxen, BiqBgy_mIi6R2dlhgqmiz8PMDO7REWTwTZrmKZTw2V0KBzw, DIAMOND I, 75
StaTiiK, -niiq02uLf6Y76IqLpMGd40sVry8uFm_Nohd-s-foqBu_Wk, DIAMOND I, 0
Lianeh, AUFJ4pZJICN8zzYinB_Eg_vB0ybY_9qFsHShx8ATgnYn4P4, DIAMOND I, 14
Chubymonkey, x9XCPCvGXzB9jQwyt-RSp_zdo5A4cGwFIkZ9qJsy0tp7A8k, DIAMOND I, 0
Chapanya, akwU6_71gViJ04Lq3xozG6UBAxw-tHOcH-XeNEfzJ9UMLjM, DIAMOND I, 52
26z, _OrPN1nrQSl3643Pw55JoMogswoIE5FWaYUE58cFKHNli90, DIAMOND I, 75
Get me OOOut, -uYZWvZpqrJCPELCK5epnPA1s0M6YUeORxs6IYmvP-p-fUM, DIAMOND I, 60
BigBootyDudes, sM14KLCg--wuNJ9HBwnr2e6w_N_U3Xh1jdriBoZ2sEP1Ms8, DIAMOND I, 0
Uzumaki, eEmAL-2GSoPJnf_pCpmswqGuXyifG07LTk3ZcIq5Hw5Ydfw, DIAMOND I, 54
WeissEE, OXStb0zSObX_v_NQI1geNKDx0Ott5sd933O3aWFBoQrqZ9c, DIAMOND I, 46
Nikko Nikko Nii, 5g_Vk8BQKOQy6dHu2F4Mb07g7TfWCbicNLJ5YbJtq7WNqzE, DIAMOND I, 0
rainflow, 8KFzmdUUbkEve4pQiKg6a-tFN5pJyy_y__6bFqxoJ_a9Yy8, DIAMOND I, 0
lron Pyrite, 5M64so7NuACF0Xb-I99-o4UcnPb5-dkGEYNfRv5Andd-9C4, DIAMOND I, 75
Uzumaki, eEmAL-2GSoPJnf_pCpmswqGuXyifG07LTk3ZcIq5Hw5Ydfw, DIAMOND I, 54
WeissEE, OXStb0zSObX_v_NQI1geNKDx0Ott5sd933O3aWFBoQrqZ9c, DIAMOND I, 46
Nikko Nikko Nii, 5g_Vk8BQKOQy6dHu2F4Mb07g7TfWCbicNLJ5YbJtq7WNqzE, DIAMOND I, 0
rainflow, 8KFzmdUUbkEve4pQiKg6a-tFN5pJyy_y__6bFqxoJ_a9Yy8, DIAMOND I, 0
lron Pyrite, 5M64so7NuACF0Xb-I99-o4UcnPb5-dkGEYNfRv5Andd-9C4, DIAMOND I, 75
Rán, rIh8zvLyPfL0oWP3LsptrA9eLk3nx5_YtMbLXABlNQpp6ro, DIAMOND I, 75
hi im joby, 1glyxEcsLu932zOTHgF1VdOWotZpEgKeYJeMdvsxz7CkidI, DIAMOND I, 100
aluckyhit, dSCvB50QBgTSLy6MjNZVPzVpeXI7gh-ALDeLnIJODJ_0bp0, DIAMOND I, 30
SJCAL DinoRabbit, 5_cfIGYbA3FYLaDPvCBFRV2P6Dsvhdr8Fqyw5Ops5oz54Iw, DIAMOND I, 13
MrKao, TW6du7G0Y5sJcMZFivqJr590sPE9G7VHcWyZCnINBfeP3Vs, DIAMOND I, 29
Volvap, FFDprsfStKVocxdUjX39kMl3JVl2KIsQoSnSWTVIJpN4YcY, DIAMOND I, 66
Rikara, e7mBMP0JNshA4GJXKk3hEq-JSMsLhSPpCCom7m4W4uofeKU, DIAMOND I, 25
